ano,muestreo,departamento,estacion,coduer,sustrato,latitud,longitud,ca_cla,ca_cte,ca_cot,ca_hdd,ca_no3,ca_od,ca_ph,ca_po4,ca_sst,eval_cla,eval_cte,eval_cot,eval_hdd,eval_no3,eval_od,eval_ph,eval_sst,eval_po4,cot,cla,cte,hdd,no3,od,ph,po4,sst,icam,icam_calificacion,num_variables,confianza
2019,2019--1,LA GUAJIRA,P. Manaure,C44002022,Agua Marina,11.778917,-72.452956,,100,,,,87.32,90.11,,67.43,,OPTIMA,,,,ADECUADA,OPTIMA,ACEPTABLE,,,,4,,-1,6.77,8.13,-1,34,-1,NO REPORTADO,4,0.54
2019,2019--2,LA GUAJIRA,P. Manaure,C44002022,Agua Marina,11.778917,-72.452956,,,,,,80.26,89.12,,87.21,,,,,,ADECUADA,ADECUADA,ADECUADA,,,,-1,,-1,6.21,8.16,-1,9.7,-1,NO REPORTADO,3,0.4
2019,2019--1,LA GUAJIRA,P. Mayapo,C44003026,Agua Marina,11.661944,-72.78658300000001,,64.41,,,,95.9,90.73,,70.96,,ACEPTABLE,,,,OPTIMA,OPTIMA,ADECUADA,,,,130,,-1,7.62,8.11,-1,29,-1,NO REPORTADO,4,0.54
2019,2019--2,LA GUAJIRA,P. Mayapo,C44003026,Agua Marina,11.661944,-72.78658300000001,,100,,,,80.93,87.69,,86.91,,OPTIMA,,,,ADECUADA,ADECUADA,ADECUADA,,,,2,,-1,6.26,8.2,-1,10,-1,NO REPORTADO,4,0.54
2019,2019--1,LA GUAJIRA,P. Riohacha,C44003010,Agua Marina,11.55487,-72.91153,,73.57,,,,81.98,95.55,,64.76,,ADECUADA,,,,ADECUADA,OPTIMA,ACEPTABLE,,,,78,-1,-1,6.34,7.72,-1,38,-1,NO REPORTADO,4,0.54
2019,2019--2,LA GUAJIRA,P. Riohacha,C44003010,Agua Marina,11.55487,-72.91153,,86.02,,,1,78.5,89.79,83.83,68.81,,ADECUADA,,,PESIMA,ADECUADA,ADECUADA,ACEPTABLE,ADECUADA,,,33,-1,168,6.08,8.14,14.4,32,47.82,INADECUADA,6,0.75
2019,2019--1,LA GUAJIRA,Puerto Bolívar,C44002025,Agua Marina,12.21255833,-71.9851,64.65,,,,,59.71,79.83,,64.12,ACEPTABLE,,,,,ACEPTABLE,ADECUADA,ACEPTABLE,,,1.15,-1,-1,-1,4.81,8.38,-1,39,-1,NO REPORTADO,3,0.4
2019,2019--2,LA GUAJIRA,Puerto Bolívar,C44002025,Agua Marina,12.21255833,-71.9851,89.25,,,,,97.53,78.83,97.93,87.41,ADECUADA,,,,,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,0.52,-1,-1,-1,7.83,8.4,2.92,9.5,-1,NO REPORTADO,4,0.52
2019,2019--1,LA GUAJIRA,Puerto Nuevo,C44002024,Agua Marina,12.16581944,-71.98154444,,34.31,,97.81,92.42,79.45,83.59,95.16,76.32,,INADECUADA,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,540,0.22,8.82,6.15,8.3,5.69,22,74.49,ADECUADA,7,0.87
2019,2019--2,LA GUAJIRA,Puerto Nuevo,C44002024,Agua Marina,12.16581944,-71.98154444,,,,97.61,,77.67,84.03,98.5,77.95,,,,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,-1,0.24,-1,6.02,8.29,2.27,20,-1,NO REPORTADO,5,0.64
2019,2019--1,LA GUAJIRA,TermoGuajira,C44003015,Agua Marina,11.263445,-73.417823,,,,,54.71,78.77,94.08,93.18,63.48,,,,,ACEPTABLE,ADECUADA,OPTIMA,ACEPTABLE,OPTIMA,,,-1,,34.5,6.1,7.97,7.43,40,-1,NO REPORTADO,5,0.61
2019,2019--2,LA GUAJIRA,TermoGuajira,C44003015,Agua Marina,11.263445,-73.417823,,95.65,,,,74.86,91.03,96.99,91.47,,OPTIMA,,,,ADECUADA,OPTIMA,OPTIMA,OPTIMA,,,13,,-1,5.82,8.1,3.91,5.6,-1,NO REPORTADO,5,0.66
2019,2019--1,LA GUAJIRA,Vertimiento Riohacha,C44003016,Agua Marina,11.55053,-72.928619,,91.65,,99.16,,82.24,93.71,98.08,52.6,,OPTIMA,,OPTIMA,,ADECUADA,OPTIMA,ACEPTABLE,OPTIMA,,,20,0.083,-1,6.36,7.99,2.75,59,84.46,ADECUADA,6,0.78
2019,2019--2,LA GUAJIRA,Vertimiento Riohacha,C44003016,Agua Marina,11.55053,-72.928619,,14.61,,98.2,45.24,67.22,93.51,29.23,73.96,,PESIMA,,OPTIMA,INADECUADA,ACEPTABLE,OPTIMA,ADECUADA,INADECUADA,,,1600,0.18,40.6,5.3,8,53.1,25,50.28,ACEPTABLE,7,0.87
2019,2019--1,MAGDALENA,Aeropuerto,C47003001,Agua Marina,11.12632,-74.237427,91.45,86.02,,,,77.67,92.38,,79.03,OPTIMA,ADECUADA,,,,ADECUADA,OPTIMA,ADECUADA,,,0.46,33,,-1,6.02,8.05,-1,18.7,-1,NO REPORTADO,4,0.54
2019,2019--2,MAGDALENA,Aeropuerto,C47003001,Agua Marina,11.12632,-74.237427,48.96,80.76,,,,74.58,81.76,98.03,80.48,INADECUADA,ADECUADA,,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,2.23,49,,-1,5.8,8.34,2.81,17,-1,NO REPORTADO,5,0.66
2019,2019--1,MAGDALENA,Alcatraces,C47003012,Agua Marina,11.087204,-74.218847,,100,,,,77.67,92.63,,63.67,,OPTIMA,,,,ADECUADA,OPTIMA,ACEPTABLE,,,,4.5,,-1,6.02,8.04,-1,39.7,-1,NO REPORTADO,4,0.54
2019,2019--2,MAGDALENA,Alcatraces,C47003012,Agua Marina,11.087204,-74.218847,,73.35,,,,81.72,80.32,,81.8,,ADECUADA,,,,ADECUADA,ADECUADA,ADECUADA,,,,79,,-1,6.32,8.37,-1,15.5,-1,NO REPORTADO,4,0.54
2019,2019--1,MAGDALENA,Bahia Concha,C47002006,Agua Marina,11.298678,-74.150555,,100,,96.21,92.9,82.37,91.6,,84.06,,OPTIMA,,OPTIMA,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,,,2,0.38,7.51,6.37,8.08,-1,13,90.65,OPTIMA,6,0.75
2019,2019--2,MAGDALENA,Bahia Concha,C47002006,Agua Marina,11.298678,-74.150555,,99.54,,91.49,89.54,83.14,85.32,,83.6,,OPTIMA,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,ADECUADA,,,,7.8,0.85,3.01,6.43,8.26,-1,13.5,88.53,ADECUADA,6,0.75
2019,2019--1,MAGDALENA,Bahía Chengue,C47002002,Agua Marina,11.319567,-74.133588,,98.3,,,91.43,78.23,94.42,,90.36,,OPTIMA,,,OPTIMA,ADECUADA,OPTIMA,OPTIMA,,,-1,9.3,,4.25,6.06,7.95,-1,6.62,-1,NO REPORTADO,5,0.63
2019,2019--2,MAGDALENA,Bahía Chengue,C47002002,Agua Marina,11.319567,-74.133588,96.96,,,,,99.39,86.14,,82.33,OPTIMA,,,,,OPTIMA,ADECUADA,ADECUADA,,,0.28,-1,,-1,8.12,8.24,-1,14.9,-1,NO REPORTADO,3,0.4
2019,2019--1,MAGDALENA,Cabotaje (calle 10),C47003006,Agua Marina,11.24811,-74.214678,,1,,94.1,92.39,66.92,93.51,96.53,81.71,,PESIMA,,OPTIMA,OPTIMA,ACEPTABLE,OPTIMA,ADECUADA,OPTIMA,,,4900,0.59,5.3,5.28,8,4.38,15.6,41.75,INADECUADA,7,0.87
2019,2019--2,MAGDALENA,Cabotaje (calle 10),C47003006,Agua Marina,11.24811,-74.214678,,64.41,,78.23,,80.53,77.29,96.92,79.88,,ACEPTABLE,,ADECUADA,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,130,2.21,-1,6.23,8.43,3.99,17.7,78.65,ADECUADA,6,0.78
2019,2019--1,MAGDALENA,Emisario 8,C47003037,Agua Marina,11.25836103,-74.21813797,86.94,90.66,,,,82.76,91.6,98.66,83.87,ADECUADA,OPTIMA,,,,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,0.58,22,-1,-1,6.4,8.08,2.08,13.2,-1,NO REPORTADO,5,0.66
2019,2019--2,MAGDALENA,Emisario 8,C47003037,Agua Marina,11.25836103,-74.21813797,71.15,43.73,,97.91,89.74,80.93,77.81,96.32,84.06,ADECUADA,INADECUADA,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,0.97,350,0.21,3.12,6.26,8.42,4.59,13,77.89,ADECUADA,7,0.87
2019,2019--1,MAGDALENA,F. Buritaca,C47001004,Agua Marina,11.2697,-73.769133,,,,,89.05,85.52,91.87,,77.21,,,,,ADECUADA,ADECUADA,OPTIMA,ADECUADA,,,,,,2.76,6.62,8.07,-1,20.9,-1,NO REPORTADO,4,0.49
2019,2019--2,MAGDALENA,F. Buritaca,C47001004,Agua Marina,11.2697,-73.769133,,,,,92.42,78.09,87.69,96.56,70.89,,,,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,,,8.83,6.05,8.2,4.35,29.1,-1,NO REPORTADO,5,0.61
2019,2019--1,MAGDALENA,F. Cordoba,C47003023,Agua Marina,11.041306,-74.249611,,,,,,78.09,91.87,92.39,74.97,,,,,,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,,,-1,6.05,8.07,8.09,23.7,-1,NO REPORTADO,4,0.52
2019,2019--2,MAGDALENA,F. Cordoba,C47003023,Agua Marina,11.041306,-74.249611,,,,,70.94,81.06,83.14,90.15,81.18,,,,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,,,24.2,6.27,8.31,9.86,16.2,-1,NO REPORTADO,5,0.61
2019,2019--1,MAGDALENA,F. Costa Verde,C47003027,Agua Marina,11.030694,-74.252,,,,,,73.57,91.6,97.85,58.98,,,,,,ADECUADA,OPTIMA,ACEPTABLE,OPTIMA,,,,,-1,5.73,8.08,3,47.4,-1,NO REPORTADO,4,0.52
2019,2019--2,MAGDALENA,F. Costa Verde,C47003027,Agua Marina,11.030694,-74.252,,,,,92.87,62.95,91.6,91.12,59.86,,,,,OPTIMA,ACEPTABLE,OPTIMA,ACEPTABLE,OPTIMA,,,,,7.66,5.02,8.08,9.11,45.9,-1,NO REPORTADO,5,0.61
2019,2019--1,MAGDALENA,F. Don Diego,C47001005,Agua Marina,11.266837,-73.705072,,,,,78.94,91.42,90.43,97.74,80.74,,,,,ADECUADA,OPTIMA,OPTIMA,ADECUADA,OPTIMA,,,,,19.3,7.14,8.12,3.12,16.7,-1,NO REPORTADO,5,0.61
2019,2019--2,MAGDALENA,F. Don Diego,C47001005,Agua Marina,11.266837,-73.705072,,,,,72.56,81.33,84.9,95.12,69.81,,,,,ADECUADA,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,,,,23.2,6.29,8.27,5.73,30.6,-1,NO REPORTADO,5,0.61
2019,2019--1,MAGDALENA,F. Gaira,C47003014,Agua Marina,11.195806,-74.240194,,,,,1,83.65,93.09,55.08,80.92,,,,,PESIMA,ADECUADA,OPTIMA,ADECUADA,ACEPTABLE,,,,,94.3,6.47,8.02,32.8,16.5,-1,NO REPORTADO,5,0.61
2019,2019--2,MAGDALENA,F. Gaira,C47003014,Agua Marina,11.195806,-74.240194,,,,,54.1,77.95,80.81,82.2,51,,,,,ACEPTABLE,ADECUADA,ADECUADA,ACEPTABLE,ADECUADA,,,,,34.9,6.04,8.36,15.5,62.1,-1,NO REPORTADO,5,0.61
2019,2019--1,MAGDALENA,F. Guachaca,C47001006,Agua Marina,11.2683272,-73.82487768,,,,,34.92,88.13,90.43,86.71,82.51,,,,,INADECUADA,ADECUADA,OPTIMA,ADECUADA,ADECUADA,,,,,46.9,6.84,8.12,12.4,14.7,-1,NO REPORTADO,5,0.61
2019,2019--2,MAGDALENA,F. Guachaca,C47001006,Agua Marina,11.2683272,-73.82487768,,,,,,82.5,85.73,,79.97,,,,,,ADECUADA,ADECUADA,ADECUADA,,,,,,-1,6.38,8.25,-1,17.6,-1,NO REPORTADO,3,0.4
2019,2019--1,MAGDALENA,F. La Barra,C47004003,Agua Marina,10.998111,-74.294889,25,,,99.24,,73.14,93.09,,75.52,INADECUADA,,,OPTIMA,,ADECUADA,OPTIMA,ADECUADA,,,3.99,,0.075,-1,5.7,8.02,-1,23,-1,NO REPORTADO,4,0.52
2019,2019--2,MAGDALENA,F. La Barra,C47004003,Agua Marina,10.998111,-74.294889,25,,,93.9,89.21,78.77,83.59,,70.45,INADECUADA,,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,ADECUADA,,,5.94,,0.61,2.84,6.1,8.3,-1,29.7,-1,NO REPORTADO,5,0.61
2019,2019--1,MAGDALENA,F. Manzanares,C47003018,Agua Marina,11.239611,-74.228667,,,,,1,85.03,91.6,51.64,81.53,,,,,PESIMA,ADECUADA,OPTIMA,ADECUADA,ACEPTABLE,,,,,69.2,6.58,8.08,35.1,15.8,-1,NO REPORTADO,5,0.61
2019,2019--2,MAGDALENA,F. Manzanares,C47003018,Agua Marina,11.239611,-74.228667,,,,,92.92,79.05,80.32,95.09,76.32,,,,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,,,7.31,6.12,8.37,5.75,22,-1,NO REPORTADO,5,0.61
2019,2019--1,MAGDALENA,F. Piedras,C47002003,Agua Marina,11.305156,-73.886136,,,,,91.89,84.16,91.87,,83.97,,,,,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,,-1,,,4.68,6.51,8.07,-1,13.1,-1,NO REPORTADO,4,0.49
2019,2019--2,MAGDALENA,F. Piedras,C47002003,Agua Marina,11.305156,-73.886136,77.96,,,,,83.02,84.47,,82.24,ADECUADA,,,,,ADECUADA,ADECUADA,ADECUADA,,,0.8,,,-1,6.42,8.28,-1,15,-1,NO REPORTADO,3,0.4
2019,2019--1,MAGDALENA,F. Toribio,C47003024,Agua Marina,11.0575,-74.236806,,,,,34.75,79.05,92.86,62.04,68.12,,,,,INADECUADA,ADECUADA,OPTIMA,ACEPTABLE,ACEPTABLE,,,,,47,6.12,8.03,28.3,33,-1,NO REPORTADO,5,0.61
2019,2019--2,MAGDALENA,F. Toribio,C47003024,Agua Marina,11.0575,-74.236806,,,,,68.19,45.69,90.43,79.92,62.91,,,,,ACEPTABLE,INADECUADA,OPTIMA,ACEPTABLE,ADECUADA,,,,,25.9,3.91,8.12,17,40.9,-1,NO REPORTADO,5,0.61
2019,2019--1,MAGDALENA,Marina - Bahía SMR,C47003008,Agua Marina,11.24159513,-74.21617207999999,,52.83,,,36.12,79.86,92.86,35.97,67.98,,ACEPTABLE,,,INADECUADA,ADECUADA,OPTIMA,ACEPTABLE,INADECUADA,,,230,,46.2,6.18,8.03,46.9,33.2,59.07,ACEPTABLE,6,0.75
2019,2019--2,MAGDALENA,Marina - Bahía SMR,C47003008,Agua Marina,11.24159513,-74.21617207999999,,64.41,,,67.39,74.86,81.29,86.85,79.45,,ACEPTABLE,,,ACEPTABLE,ADECUADA,ADECUADA,ADECUADA,ADECUADA,,,130,,26.4,5.82,8.35,12.3,18.2,75.3,ADECUADA,6,0.75
2019,2019--1,MAGDALENA,P. Batallón,C47003019,Agua Marina,11.233245,-74.223054,,,,,,84.66,91.32,,83.69,,,,,,ADECUADA,OPTIMA,ADECUADA,,,,-1,-1,-1,6.55,8.09,-1,13.4,-1,NO REPORTADO,3,0.4
2019,2019--2,MAGDALENA,P. Batallón,C47003019,Agua Marina,11.233245,-74.223054,,99.54,,89.48,,80.26,79.83,98.15,80.22,,OPTIMA,,ADECUADA,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,7.8,1.05,-1,6.21,8.38,2.67,17.3,87.42,ADECUADA,6,0.78
2019,2019--1,MAGDALENA,P. Blanca,C47003050,Agua Marina,11.218934,-74.23879799999999,,90.19,,,87.65,84.28,91.32,,81.62,,OPTIMA,,,ADECUADA,ADECUADA,OPTIMA,ADECUADA,,,,23,-1,2.14,6.52,8.09,-1,15.7,-1,NO REPORTADO,5,0.63
2019,2019--2,MAGDALENA,P. Blanca,C47003050,Agua Marina,11.218934,-74.23879799999999,,80.76,,91.39,,80.26,77.81,,81.09,,ADECUADA,,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,,,,49,0.86,-1,6.21,8.42,-1,16.3,-1,NO REPORTADO,5,0.66
2019,2019--1,MAGDALENA,P. Buritaca,C47001010,Agua Marina,11.264319,-73.76822499999999,,91.15,,99.22,91.44,94.61,82.69,,55.2,,OPTIMA,,OPTIMA,OPTIMA,OPTIMA,ADECUADA,ACEPTABLE,,,,21,0.077,4.26,7.47,8.32,-1,54.1,84.65,ADECUADA,6,0.75
2019,2019--2,MAGDALENA,P. Buritaca,C47001010,Agua Marina,11.264319,-73.76822499999999,,0.84,,90.58,1,91.62,87.69,67.28,51.67,,PESIMA,,OPTIMA,PESIMA,OPTIMA,ADECUADA,ACEPTABLE,ACEPTABLE,,,3500,0.94,64.3,7.16,8.2,25,60.8,23.71,PESIMA,7,0.87
2019,2019--1,MAGDALENA,P. Cristal,C47002013,Agua Marina,11.328202,-74.077416,,80.76,,97.21,91.62,83.78,92.13,,84.06,,ADECUADA,,OPTIMA,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,,,49,0.28,10,6.48,8.06,-1,13,87.5,ADECUADA,6,0.75
2019,2019--2,MAGDALENA,P. Cristal,C47002013,Agua Marina,11.328202,-74.077416,,88.41,,92.39,45.71,80.53,88.42,97.26,80.57,,ADECUADA,,OPTIMA,INADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,27,0.76,40.3,6.23,8.18,3.63,16.9,81.7,ADECUADA,7,0.87
2019,2019--1,MAGDALENA,P. Mendihuaca,C47001011,Agua Marina,11.28287802,-73.87230299,,90.66,,,,86.01,91.6,,84.9,,OPTIMA,,,,ADECUADA,OPTIMA,ADECUADA,,,,22,-1,-1,6.66,8.08,-1,12.1,-1,NO REPORTADO,4,0.54
2019,2019--2,MAGDALENA,P. Mendihuaca,C47001011,Agua Marina,11.28287802,-73.87230299,,93.25,,91.18,,84.16,86.93,,78.11,,OPTIMA,,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,,,,17,0.88,-1,6.51,8.22,-1,19.8,-1,NO REPORTADO,5,0.66
2019,2019--1,MAGDALENA,P. Municipal,C47003020,Agua Marina,11.24268302,-74.21579196,,100,,,,80.13,92.38,,81.09,,OPTIMA,,,,ADECUADA,OPTIMA,ADECUADA,,,,4,,-1,6.2,8.05,-1,16.3,-1,NO REPORTADO,4,0.54
2019,2019--2,MAGDALENA,P. Municipal,C47003020,Agua Marina,11.24268302,-74.21579196,,80.76,,,92.1,81.19,78.83,97.21,82.24,,ADECUADA,,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,49,,4.91,6.28,8.4,3.69,15,84.53,ADECUADA,6,0.75
2019,2019--1,MAGDALENA,P. Neguanje,C47002005,Agua Marina,11.316178,-74.080874,,100,,,91.21,82.24,92.13,,85.47,,OPTIMA,,,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,,,2,,4.07,6.36,8.06,-1,11.5,-1,NO REPORTADO,5,0.63
2019,2019--2,MAGDALENA,P. Neguanje,C47002005,Agua Marina,11.316178,-74.080874,,100,,,,81.72,86.14,,83.78,,OPTIMA,,,,ADECUADA,ADECUADA,ADECUADA,,,,2,,-1,6.32,8.24,-1,13.3,-1,NO REPORTADO,4,0.54
2019,2019--1,MAGDALENA,P. Rodadero,C47003015,Agua Marina,11.204225,-74.22855299999999,,51.92,,,91.05,81.98,92.13,,79.97,,ACEPTABLE,,,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,,,240,-1,3.95,6.34,8.06,-1,17.6,-1,NO REPORTADO,5,0.63
2019,2019--2,MAGDALENA,P. Rodadero,C47003015,Agua Marina,11.204225,-74.22855299999999,,34.31,,56.73,,79.05,82.23,96.57,67.02,,INADECUADA,,ACEPTABLE,,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,,540,4.89,-1,6.12,8.33,4.34,34.6,65.41,ACEPTABLE,6,0.78
2019,2019--1,MAGDALENA,P. Salguero,C47003016,Agua Marina,11.187837,-74.234671,,34.31,,,,76.42,73.54,97.86,76.08,,INADECUADA,,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,540,,-1,5.93,8.5,2.99,22.3,-1,NO REPORTADO,5,0.66
2019,2019--2,MAGDALENA,P. Salguero,C47003016,Agua Marina,11.187837,-74.234671,,59.12,,,,79.05,80.32,98.38,68.95,,ACEPTABLE,,,,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,,170,,-1,6.12,8.37,2.41,31.8,-1,NO REPORTADO,5,0.66
2019,2019--1,MAGDALENA,P. Taganga,C47003022,Agua Marina,11.265476,-74.19198300000001,99,99.54,,98.99,1,82.11,91.87,98.33,82.24,OPTIMA,OPTIMA,,OPTIMA,PESIMA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,0.18,7.8,0.1,102,6.35,8.07,2.47,15,57.36,ACEPTABLE,7,0.87
2019,2019--2,MAGDALENA,P. Taganga,C47003022,Agua Marina,11.265476,-74.19198300000001,84.94,80.76,,75.95,92.18,79.72,77.81,96.42,82.69,ADECUADA,ADECUADA,,ADECUADA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,0.63,49,2.46,5.01,6.17,8.42,4.49,14.5,82.84,ADECUADA,7,0.87
2019,2019--1,MAGDALENA,Parque Acuático,C47003051,Agua Marina,11.199661,-74.22897499999999,,34.31,,,90.64,81.72,91.32,,81.62,,INADECUADA,,,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,,,540,,3.66,6.32,8.09,-1,15.7,-1,NO REPORTADO,5,0.63
2019,2019--2,MAGDALENA,Parque Acuático,C47003051,Agua Marina,11.199661,-74.22897499999999,,14.61,,,,77.26,81.76,98.38,67.7,,PESIMA,,,,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,,1600,,-1,5.99,8.34,2.41,33.6,-1,NO REPORTADO,5,0.66
2019,2019--1,MAGDALENA,Playa Grande,C47003049,Agua Marina,11.27078,-74.197114,,73.35,,97.91,59.35,88.59,91.03,98.71,80.4,,ADECUADA,,OPTIMA,ACEPTABLE,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,79,0.21,31.5,6.88,8.1,2.03,17.1,84.04,ADECUADA,7,0.87
2019,2019--2,MAGDALENA,Playa Grande,C47003049,Agua Marina,11.27078,-74.197114,,64.41,,65.09,90.81,82.89,78.32,95.89,79.62,,ACEPTABLE,,ACEPTABLE,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,130,3.75,10.9,6.41,8.41,5,18,78.24,ADECUADA,7,0.87
2019,2019--1,MAGDALENA,Pozos Colorados,C47003013,Agua Marina,11.15398,-74.234329,,93.25,,,,80.26,91.87,,74.97,,OPTIMA,,,,ADECUADA,OPTIMA,ADECUADA,,,,17,,-1,6.21,8.07,-1,23.7,-1,NO REPORTADO,4,0.54
2019,2019--2,MAGDALENA,Pozos Colorados,C47003013,Agua Marina,11.15398,-74.234329,,86.02,,,,73.86,84.9,98.09,75.6,,ADECUADA,,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,33,,-1,5.75,8.27,2.74,22.9,-1,NO REPORTADO,5,0.66
2019,2019--1,MAGDALENA,Puerto 1-Drumond,C47003087,Agua Marina,11.075828,-74.23526700000001,,,,99.16,,81.06,91.87,,80.66,,,,OPTIMA,,ADECUADA,OPTIMA,ADECUADA,,,,,0.083,-1,6.27,8.07,-1,16.8,-1,NO REPORTADO,4,0.52
2019,2019--2,MAGDALENA,Puerto 1-Drumond,C47003087,Agua Marina,11.075828,-74.23526700000001,,,,90.38,,78.5,83.14,,80.66,,,,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,,,,,0.96,-1,6.08,8.31,-1,16.8,-1,NO REPORTADO,4,0.52
2019,2019--1,MAGDALENA,Puerto 2- Cordoba,C47003089,Agua Marina,11.045106,-74.24212499999999,,,,98.99,,78.5,91.87,,73.8,,,,OPTIMA,,ADECUADA,OPTIMA,ADECUADA,,,,,0.1,-1,6.08,8.07,-1,25.2,-1,NO REPORTADO,4,0.52
2019,2019--2,MAGDALENA,Puerto 2- Cordoba,C47003089,Agua Marina,11.045106,-74.24212499999999,,,,73.02,90.7,59.09,86.54,94.25,76.56,,,,ADECUADA,OPTIMA,ACEPTABLE,ADECUADA,ADECUADA,OPTIMA,,,,2.79,3.7,4.77,8.23,6.51,21.7,77.38,ADECUADA,6,0.73
2019,2019--1,MAGDALENA,Puerto 3-Nuevo,C47003088,Agua Marina,11.068883,-74.23855400000001,,,,,,79.99,92.13,,77.78,,,,,,ADECUADA,OPTIMA,ADECUADA,,,,,-1,-1,6.19,8.06,-1,20.2,-1,NO REPORTADO,3,0.4
2019,2019--2,MAGDALENA,Puerto 3-Nuevo,C47003088,Agua Marina,11.068883,-74.23855400000001,,,,91.89,90.33,74.43,88.42,97.75,76.48,,,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,,0.81,3.46,5.79,8.18,3.11,21.8,85.28,ADECUADA,6,0.73
2019,2019--1,MAGDALENA,Taganga T1,C47003028,Agua Marina,11.25818401,-74.204654,,,,,90.03,82.63,91.6,,85.18,,,,,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,,,-1,,3.28,6.39,8.08,-1,11.8,-1,NO REPORTADO,4,0.49
2019,2019--2,MAGDALENA,Taganga T1,C47003028,Agua Marina,11.25818401,-74.204654,,64.41,,,92.45,82.11,78.83,95.47,82.06,,ACEPTABLE,,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,130,,5.39,6.35,8.4,5.4,15.2,81,ADECUADA,6,0.75
2019,2019--1,MAGDALENA,canal Escollera,C47003003,Agua Marina,11.206991,-74.229525,,1,,,90.71,67.82,95.45,79.77,66.21,,PESIMA,,,OPTIMA,ACEPTABLE,OPTIMA,ACEPTABLE,ADECUADA,,,24000,,11,5.34,7.86,17.1,35.8,34.52,INADECUADA,6,0.75
2019,2019--2,MAGDALENA,canal Escollera,C47003003,Agua Marina,11.206991,-74.229525,,51.92,,,90.67,80.13,80.81,95.28,72.59,,ACEPTABLE,,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,240,,3.68,6.2,8.36,5.58,26.8,76,ADECUADA,6,0.75
2019,2019--1,NARIÑO,Arco el Morro,P52002029,Agua Marina,1.829528,-78.73022499999999,25,2.45,,98.99,92.88,85.15,91.87,97.6,71.47,INADECUADA,PESIMA,,OPTIMA,OPTIMA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,8.77,3300,0.1,7.61,6.59,8.07,3.28,28.3,49.82,INADECUADA,7,0.87
2019,2019--2,NARIÑO,Arco el Morro,P52002029,Agua Marina,1.829528,-78.73022499999999,33.14,38.23,,98.89,,97.53,85.32,95.82,68.95,INADECUADA,INADECUADA,,OPTIMA,,OPTIMA,ADECUADA,ACEPTABLE,OPTIMA,,2.88,450,0.11,-1,7.83,8.26,5.07,31.8,76.52,ADECUADA,6,0.78
2019,2019--2,NARIÑO,Bocana Tumaco,P52002040,Agua Marina,1.910673,-78.72361000000001,98.29,100,,,,91.83,81.76,98.2,73.57,OPTIMA,OPTIMA,,,,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,0.22,1.8,-1,-1,7.18,8.34,2.62,25.5,-1,NO REPORTADO,5,0.66
